Año;mes;NCM;Porg;Pnet(kg);FOB(USD);Flete(USD);Seguro(USD);CIF(USD)
2024;12;39069069;406;400,000;3439,31;4546,92;79,86;8066,09
2024;12;39069069;412;15510,000;82274,10;2519,29;47,21;84840,60
2024;12;39069069;417;660,000;7315,06;44,12;73,59;7432,77
2024;12;39069069;429;20160,000;349508,07;1291,00;2481,50;353280,57
2024;12;39069069;438;4476,020;25598,04;1911,16;175,93;27685,13
2024;12;39071020;310;10000,000;37730,00;3203,65;112,41;41046,06
2024;12;39071020;326;14000,000;57780,00;5451,57;133,78;63365,35
2024;12;39071041;212;16875,000;35823,54;805,00;256,40;36884,94
2024;12;39071049;309;40000,000;107346,55;2175,05;28,40;109550,00
2024;12;39071049;310;43000,000;77260,00;7446,35;615,69;85322,04
2024;12;39071091;212;11000,000;29946,57;613,34;305,60;30865,51
2024;12;39071091;309;3000,000;8398,29;135,05;1,71;8535,05
2024;12;39071091;326;36000,000;91100,00;10548,43;266,22;101914,65
2024;12;39071099;212;15000,000;31536,76;413,24;319,50;32269,50
2024;12;39071099;313;18000,000;30922,00;6500,00;378,00;37800,00
2024;12;39072911;417;3000,000;17986,47;260,62;194,04;18441,13
2024;12;39072920;337;48000,000;98795,50;15099,92;104,58;114000,00
2024;12;39072920;438;280,000;3238,05;76,31;33,14;3347,50
2024;12;39072931;203;7920,000;22705,32;523,07;159,41;23387,80
2024;12;39072931;212;18688,000;30396,60;1373,00;317,70;32087,30
2024;12;39072931;309;18400,000;20976,00;7176,00;70,38;28222,38
2024;12;39072931;310;3000,000;8551,30;145,00;3,70;8700,00
2024;12;39072931;438;1,010;120,77;9,13;0,98;130,88
2024;12;39072939;203;1621848,000;4481568,83;361430,39;9018,59;4852017,81
2024;12;39072939;212;3015868,990;4420225,64;452056,58;13200,97;4885483,19
2024;12;39072939;218;31000,000;137351,87;1485,00;423,49;139260,36
2024;12;39072939;309;809710,000;1546385,70;153518,75;3923,41;1703827,86
2024;12;39072939;310;1214560,000;1889698,15;329113,76;11520,11;2230332,02
2024;12;39072939;320;101,220;4883,59;2199,57;40,38;7123,54
2024;12;39072939;410;58320,000;125581,63;4598,21;552,76;130732,60
2024;12;39072939;423;800,160;5433,43;335,22;57,43;5826,08
2024;12;39072939;424;18040,000;44523,50;338,90;119,32;44981,72
2024;12;39072939;438;10727,000;38833,77;408,79;69,49;39312,05
2024;12;39072942;313;1,000;1,00;17,15;0,19;18,34
2024;12;39072949;212;4500,000;32089,00;1931,00;325,39;34345,39
2024;12;39072999;203;40988,000;215973,83;8168,33;599,16;224741,32
2024;12;39072999;212;40255,150;154663,15;31066,36;18,90;185748,41
2024;12;39072999;218;27000,000;149325,00;1134,43;150,46;150609,89
2024;12;39072999;310;139980,000;168032,00;45670,00;2137,02;215839,02
2024;12;39072999;423;2400,000;11947,81;106,37;117,71;12171,89
2024;12;39072999;426;250,000;26794,44;3202,44;150,05;30146,93
2024;12;39072999;436;294,000;1911,00;81,44;9,96;2002,40
2024;12;39072999;438;22930,010;116823,76;273,09;369,42;117466,27
2024;12;39073011;203;11760,000;58793,20;4279,29;458,50;63530,99
2024;12;39073011;212;2695,720;38323,77;803,43;395,28;39522,48
2024;12;39073011;410;2124,000;11686,03;212,12;59,49;11957,64
2024;12;39073011;438;1256,520;7971,88;1823,35;65,35;9860,58
2024;12;39073019;203;8127,380;107759,14;2328,49;1079,81;111167,44
2024;12;39073019;212;7719,290;75083,66;4828,33;678,34;80590,33
2024;12;39073019;417;6000,000;40963,90;261,64;53,60;41279,14
2024;12;39073021;425;217,800;4398,51;44,45;44,43;4487,39
2024;12;39073021;438;64,600;3675,00;696,24;3,06;4374,30
2024;12;39073022;203;510669,440;1592756,83;74302,06;4355,49;1671414,38
2024;12;39073022;212;23196,410;102023,44;4719,19;856,29;107598,92
2024;12;39073022;309;52400,000;134506,00;25666,00;1389,20;161561,20
2024;12;39073022;310;80720,000;184166,60;30483,00;790,36;215439,96
2024;12;39073022;313;2400,000;7766,40;409,87;81,76;8258,03
2024;12;39073022;410;1152,000;12578,65;11146,46;237,25;23962,36
2024;12;39073022;412;8000,000;38320,00;2383,71;85,48;40789,19
2024;12;39073022;423;675,000;2504,12;29,42;0,76;2534,30
2024;12;39073022;430;150,000;2826,00;149,14;29,75;3004,89
2024;12;39073029;203;53,760;5011,54;660,10;56,71;5728,35
2024;12;39073029;212;16526,560;59299,89;1316,75;312,65;60929,29
2024;12;39073029;309;30000,000;75300,00;14325,01;448,13;90073,14
2024;12;39073029;310;57193,780;227129,43;26652,92;136,14;253918,49
2024;12;39073029;313;112000,000;317744,00;56450,00;280,00;374474,00
2024;12;39073029;315;5,630;25,70;2,59;0,28;28,57
2024;12;39073029;417;105,000;4360,80;2896,18;72,57;7329,55
2024;12;39073029;426;135,080;1564,17;125,95;16,90;1707,02
2024;12;39074010;313;32000,000;97460,00;11900,00;546,80;109906,80
2024;12;39074020;313;24000,000;52348,00;6500,00;294,24;59142,24
2024;12;39074090;203;82756,000;383231,77;14841,20;2981,36;401054,33
2024;12;39074090;204;9675,000;60402,86;4754,34;336,36;65493,56
2024;12;39074090;212;6432,510;46118,24;1673,99;512,59;48304,82
2024;12;39074090;309;214250,000;572211,82;48266,24;2728,43;623206,49
2024;12;39074090;310;401500,000;973446,80;92696,68;9878,29;1076021,77
2024;12;39074090;313;36000,000;76164,72;14432,80;905,98;91503,50
2024;12;39074090;406;83000,000;230273,83;2679,47;1437,48;234390,78
2024;12;39074090;438;81275,000;285794,26;3199,91;919,35;289913,52
2024;12;39075010;203;14068,000;31795,44;4029,27;220,48;36045,19
2024;12;39076100;203;1650800,000;2351182,55;140431,08;2450,47;2494064,10
2024;12;39076100;221;101200,000;161414,00;4300,00;331,43;166045,43
2024;12;39076100;310;8871900,000;9181638,55;3525698,64;46055,44;12753392,63
2024;12;39076100;313;66000,000;77966,73;13500,00;933,27;92400,00
2024;12;39076100;315;642000,000;822657,00;178503,00;10011,60;1011171,60
2024;12;39076100;326;233000,000;260821,00;35364,00;2372,38;298557,38
2024;12;39076100;337;46000,000;57140,00;11400,00;685,40;69225,40
2024;12;39076100;406;506000,000;542035,39;91157,63;534,79;633727,81
2024;12;39076100;410;1426000,000;1646348,16;80072,76;5111,23;1731532,15
2024;12;39076900;310;25000,000;24300,00;7500,00;200,00;32000,00
2024;12;39076900;313;80000,000;94400,00;28740,00;1231,40;124371,40
2024;12;39076900;335;241286,000;277478,90;51300,00;3226,55;332005,45
2024;12;39076900;425;3300,000;12230,87;504,02;127,60;12862,49
2024;12;39077000;203;27000,000;87750,00;2900,00;167,40;90817,40
2024;12;39077000;212;77250,000;225297,35;6623,00;1998,98;233919,33
2024;12;39077000;310;25200,000;58676,76;9015,00;237,85;67929,61
2024;12;39077000;438;3000,000;16972,19;902,89;75,01;17950,09
2024;12;39079100;203;86369,950;230505,61;17146,16;383,57;248035,34
2024;12;39079100;212;907,180;3800,00;61,00;19,31;3880,31
2024;12;39079100;438;800,000;4962,79;93,21;50,56;5106,56
2024;12;39079911;310;30000,000;69852,01;9716,06;269,81;79837,88
2024;12;39079911;410;11075,000;64905,27;638,72;637,50;66181,49
2024;12;39079919;203;4000,000;26333,20;1396,37;27,73;27757,30
2024;12;39079919;310;33000,000;46920,00;9187,42;129,87;56237,29
2024;12;39079919;410;1100,000;3091,75;62,39;12,45;3166,59
2024;12;39079991;203;220340,000;788834,19;10115,42;1939,19;800888,80
2024;12;39079991;212;8987,000;62807,67;2437,95;391,48;65637,10
2024;12;39079991;410;35000,000;84728,09;1231,78;424,23;86384,10
2024;12;39079991;412;5000,000;19785,69;610,86;67,69;20464,24
2024;12;39079991;423;0,160;2,54;46,45;0,23;49,22
2024;12;39079999;203;206987,000;617501,09;36652,69;2700,61;656854,39
2024;12;39079999;212;2012,400;113916,50;194,32;63,46;114174,28
2024;12;39079999;218;580,000;21754,96;259,50;220,14;22234,60
2024;12;39079999;310;124200,000;181567,75;37342,30;416,11;219326,16
2024;12;39079999;313;22750,000;51052,75;3066,00;270,59;54389,34
2024;12;39079999;410;18000,000;35460,00;467,00;177,00;36104,00
2024;12;39079999;419;10000,000;78539,32;460,68;292,30;79292,30
2024;12;39079999;438;52470,000;132413,82;6849,90;336,99;139600,71
2024;12;39081013;203;100,000;3300,00;200,00;14,00;3514,00
2024;12;39081014;410;5625,000;17545,25;511,00;90,28;18146,53
2024;12;39081022;412;375,000;30393,75;2551,03;329,45;33274,23
2024;12;39081023;203;113000,000;457211,93;12717,73;3152,16;473081,82
2024;12;39081023;212;86000,000;385662,00;5208,00;2088,75;392958,75
2024;12;39081023;310;15040,000;30605,69;5046,52;170,32;35822,53
2024;12;39081025;203;19500,000;61287,15;1000,43;443,57;62731,15
2024;12;39081025;212;18000,000;61705,00;2015,00;235,76;63955,76
2024;12;39081025;310;161100,000;385366,57;26370,28;413,79;412150,64
2024;12;39081025;410;39375,000;118180,85;2944,03;84,73;121209,61
2024;12;39081026;203;76300,000;353243,25;4243,51;446,23;357932,99
2024;12;39081026;212;259315,200;852637,67;14507,00;1061,68;868206,35
2024;12;39081026;310;1300,000;3165,01;277,86;2,23;3445,10
2024;12;39081026;412;22500,000;64212,00;618,23;6,00;64836,23
2024;12;39081029;212;19039,860;69915,47;2436,00;723,51;73074,98
2024;12;39089020;203;12860,000;101808,43;333,23;34,27;102175,93
2024;12;39089020;309;14400,000;68976,00;6840,00;379,08;76195,08
2024;12;39089020;310;700,000;2519,74;75,54;5,07;2600,35
2024;12;39089020;438;180,000;1821,60;96,13;19,20;1936,93
2024;12;39089090;203;104642,810;201964,75;15128,73;688,40;217781,88
2024;12;39089090;212;3703,840;28087,94;1536,23;140,20;29764,37
2024;12;39089090;310;53840,000;205222,92;18477,22;1446,56;225146,70
2024;12;39089090;331;15200,000;59888,00;6903,48;71,01;66862,49
2024;12;39089090;410;36995,000;118860,69;2646,90;727,64;122235,23
2024;12;39089090;412;9800,000;69107,16;3328,14;366,16;72801,46
2024;12;39089090;430;1000,000;22822,68;17,00;11,00;22850,68
2024;12;39089090;438;30000,000;124241,85;258,15;1245,00;125745,00
2024;12;39091000;203;1291630,000;589651,44;163681,23;2426,61;755759,28
2024;12;39091000;208;714,390;6610,80;245,92;34,28;6891,00
2024;12;39091000;218;28125,000;49556,01;2884,30;59,69;52500,00
2024;12;39091000;410;6496,000;26653,81;483,81;135,68;27273,30
2024;12;39091000;438;600,000;4057,64;287,42;43,45;4388,51
2024;12;39092011;203;22816,480;71196,88;4179,07;731,14;76107,09
2024;12;39092011;218;1475,000;3758,27;219,70;4,53;3982,50
2024;12;39092011;315;45000,000;88331,50;6426,12;121,49;94879,11
2024;12;39092019;429;5750,000;9112,50;677,61;58,74;9848,85
2024;12;39092021;426;1000,000;4665,31;74,00;47,40;4786,71
2024;12;39092029;203;93526,000;133718,62;17250,12;1167,62;152136,36
2024;12;39093100;203;1500,000;4213,05;152,64;44,04;4409,73
2024;12;39093100;212;137166,400;213783,62;17834,00;403,28;232020,90
2024;12;39093100;309;20000,000;43454,00;5746,00;98,40;49298,40
2024;12;39093100;310;518300,000;1192518,79;101661,35;3324,84;1297504,98
2024;12;39093100;406;711220,000;1530797,50;26272,35;2922,55;1559992,40
2024;12;39093100;410;25000,000;83000,00;3500,00;865,00;87365,00
2024;12;39093100;414;48000,000;119099,88;5900,00;376,12;125376,00
2024;12;39093900;203;1210,000;4833,85;381,49;47,68;5263,02
2024;12;39093900;406;1116,500;8168,76;125,58;58,06;8352,40
2024;12;39094011;203;220000,000;168200,00;14800,00;1830,00;184830,00
2024;12;39094019;218;5000,000;28950,00;477,00;117,71;29544,71
2024;12;39094091;203;89060,000;226720,84;8217,84;845,18;235783,86
2024;12;39094091;208;23000,000;32742,11;3400,00;361,42;36503,53
2024;12;39094091;212;16000,000;99990,00;7242,00;1040,16;108272,16
2024;12;39094091;310;11500,000;20725,14;1484,17;93,19;22302,50
2024;12;39094091;412;2240,000;6484,70;1666,80;86,03;8237,53
2024;12;39094091;417;2000,000;10304,82;430,67;3,69;10739,18
2024;12;39094091;438;10000,000;31097,55;393,00;9,45;31500,00
2024;12;39094099;203;54320,000;159904,97;7661,31;275,54;167841,82
2024;12;39094099;208;10000,000;17700,00;250,50;179,51;18130,01
2024;12;39095011;203;74001,120;295554,97;12579,93;2538,02;310672,92
2024;12;39095011;310;254,040;4313,33;233,58;12,16;4559,07
2024;12;39095011;326;100,000;1230,00;367,30;15,97;1613,27
2024;12;39095011;412;19776,000;52819,65;568,94;573,21;53961,80
2024;12;39095011;426;4800,000;12624,00;415,10;22,20;13061,30
2024;12;39095011;438;6560,000;27124,45;282,59;274,08;27681,12
2024;12;39095012;203;17878,100;41153,30;4739,98;133,42;46026,70
2024;12;39095012;225;2000,000;8600,00;220,03;87,60;8907,63
2024;12;39095012;410;8281,260;40601,41;591,92;379,78;41573,11
2024;12;39095012;412;25,000;401,97;107,12;5,09;514,18
2024;12;39095012;417;560,000;2556,87;103,55;17,09;2677,51
2024;12;39095012;423;990,000;6048,90;160,03;30,24;6239,17
2024;12;39095012;438;4099,450;23956,09;10939,13;153,30;35048,52
2024;12;39095019;203;148131,200;623573,62;31147,75;3015,63;657737,00
2024;12;39095019;212;42424,790;177533,11;4021,35;325,90;181880,36
2024;12;39095019;218;16560,000;61603,20;1365,00;110,08;63078,28
2024;12;39095019;310;19720,000;40690,09;9147,61;172,02;50009,72
2024;12;39095019;410;7242,000;29714,74;539,37;151,27;30405,38
2024;12;39095019;412;4951,370;31759,63;254,45;110,94;32125,02
2024;12;39095019;417;190,000;771,62;7,08;7,79;786,49
2024;12;39095019;438;42507,600;119848,17;7539,01;519,76;127906,94
2024;12;39095019;441;288,000;25412,18;1872,68;136,24;27421,10
2024;12;39095021;438;1540,000;15390,00;1335,17;250,00;16975,17
2024;12;39095029;203;2500,000;19500,00;1025,49;17,46;20542,95
2024;12;39095029;212;20944,720;72100,20;2726,33;181,20;75007,73
2024;12;39095029;309;10200,000;40699,03;2782,30;21,80;43503,13
2024;12;39095029;310;30010,000;145816,14;8408,69;283,32;154508,15
2024;12;39095029;410;6000,000;45180,00;253,45;454,33;45887,78
2024;12;39095029;417;5300,000;52822,12;2203,80;164,31;55190,23
2024;12;39095029;426;660,000;8018,69;143,60;81,63;8243,92
2024;12;39095029;438;1180,000;10561,66;101,05;106,63;10769,34
2024;12;39100011;310;13000,000;67059,87;6508,77;81,36;73650,00
2024;12;39100011;438;4775,000;13927,48;236,26;56,65;14220,39
2024;12;39100012;203;193350,000;807961,82;28485,78;1590,68;838038,28
2024;12;39100012;212;3076,000;20870,10;319,11;206,22;21395,43
2024;12;39100012;310;22000,240;38748,82;4841,10;387,55;43977,47
2024;12;39100012;410;125,000;1112,50;42,99;11,55;1167,04
2024;12;39100012;412;12130,000;35170,58;735,63;179,54;36085,75
2024;12;39100012;438;900,000;4579,56;126,31;21,34;4727,21
2024;12;39100019;203;63420,000;149443,72;10568,51;1051,74;161063,97
2024;12;39100019;204;522,650;3408,05;83,46;34,92;3526,43
2024;12;39100019;212;34535,780;124545,15;5482,23;829,19;130856,57
2024;12;39100019;309;4,050;33,25;6,06;0,38;39,69
2024;12;39100019;310;63666,200;163542,51;20304,77;718,44;184565,72
2024;12;39100019;313;21,270;96,39;6,41;1,03;103,83
2024;12;39100019;320;1071,390;25766,08;8930,49;283,20;34979,77
2024;12;39100019;410;130,310;6130,08;385,87;24,52;6540,47
2024;12;39100019;412;800,000;8560,00;1762,13;103,22;10425,35
2024;12;39100019;426;9880,000;38865,00;1788,60;52,00;40705,60
2024;12;39100019;438;5690,600;41275,04;747,78;209,14;42231,96
2024;12;39100021;310;23184,270;86809,01;1781,32;429,28;89019,61
2024;12;39100021;438;2700,000;16842,74;191,80;68,14;17102,68
2024;12;39100029;203;450,000;1434,33;19,51;14,54;1468,38
2024;12;39100029;212;586,400;14375,36;8725,32;93,42;23194,10
2024;12;39100029;310;1349,800;10648,36;401,62;54,82;11104,80
2024;12;39100029;410;0,150;128,76;1,21;0,65;130,62
2024;12;39100029;425;36,600;798,53;70,22;7,38;876,13
2024;12;39100029;438;5,000;2729,86;637,75;2,84;3370,45
2024;12;39100030;310;4000,000;54710,00;740,00;441,68;55891,68
2024;12;39100030;423;112,000;9377,80;2989,20;89,41;12456,41
2024;12;39100030;438;6520,000;83313,95;576,71;433,38;84324,04
2024;12;39100090;203;35,090;981,12;13,55;9,95;1004,62
2024;12;39100090;212;5887,350;79210,41;3727,65;611,49;83549,55
2024;12;39100090;309;79,190;76,99;16,07;0,93;93,99
2024;12;39100090;310;36661,220;124859,90;13827,96;1383,75;140071,61
2024;12;39100090;313;220,000;2176,00;150,00;50,00;2376,00
2024;12;39100090;315;300,000;7784,00;245,00;80,29;8109,29
2024;12;39100090;320;2932,000;47947,25;14219,51;487,75;62654,51
2024;12;39100090;406;152,000;5313,92;1867,28;35,91;7217,11
2024;12;39100090;410;315,890;5975,13;39,57;49,42;6064,12
2024;12;39100090;412;131,810;4619,79;39,14;15,78;4674,71
2024;12;39100090;425;1080,000;20521,10;313,03;208,36;21042,49
2024;12;39100090;438;941,960;16176,57;253,53;155,74;16585,84
2024;12;39111021;212;56250,000;150075,12;4121,07;1541,95;155738,14
2024;12;39111021;309;15600,000;45333,91;3593,52;489,27;49416,70
2024;12;39111021;310;58100,000;144627,81;13981,18;1432,45;160041,44
2024;12;39111029;203;37000,000;85315,47;622,00;6,72;85944,19
2024;12;39111029;212;30045,000;60443,30;4101,16;38,57;64583,03
2024;12;39111029;310;39000,000;60883,39;11570,65;263,82;72717,86
2024;12;39111029;315;200,000;334,00;23,88;0,51;358,39
2024;12;39119014;212;4000,000;38811,71;1259,30;400,71;40471,72
2024;12;39119019;203;3777,540;12691,10;895,34;47,53;13633,97
2024;12;39119019;424;128,700;1526,28;32,62;10,91;1569,81
2024;12;39119029;203;35476,070;121229,51;6726,91;631,63;128588,05
2024;12;39119029;212;24897,890;194978,39;6774,35;640,86;202393,60
2024;12;39119029;310;159200,000;215543,42;56020,17;365,79;271929,38
2024;12;39119029;315;16400,000;118300,00;15700,00;864,00;134864,00
2024;12;39119029;406;435,400;2955,50;33,21;17,82;3006,53
2024;12;39119029;417;30,600;715,58;21,73;4,65;741,96
2024;12;39119029;424;56,760;526,18;5,96;3,72;535,86
2024;12;39119029;426;24,100;298,23;9,09;1,93;309,25
2024;12;39119029;438;26800,420;126644,61;1523,96;427,44;128596,01
2024;12;39122021;203;19200,000;73512,47;6139,04;28,49;79680,00
2024;12;39123111;203;6000,000;76252,77;332,23;773,59;77358,59
2024;12;39123111;205;10000,000;41370,00;350,00;79,27;41799,27
2024;12;39123111;212;0,300;16,00;55,00;0,00;71,00
2024;12;39123111;310;6950,000;28945,06;2110,43;212,61;31268,10
2024;12;39123111;412;600,000;1233,50;6866,50;0,81;8100,81
2024;12;39123111;415;200,000;6830,65;165,35;69,96;7065,96
2024;12;39123111;436;50000,000;91450,00;2500,00;300,00;94250,00
2024;12;39123119;203;5000,000;2558,00;445,50;30,04;3033,54
2024;12;39123119;212;150,000;2080,25;168,60;0,92;2249,77
2024;12;39123119;417;10560,000;25987,38;446,49;262,50;26696,37
2024;12;39123119;436;45000,000;77805,00;3375,00;129,90;81309,90
2024;12;39123121;205;16000,000;69380,00;1706,79;64,62;71151,41
2024;12;39123121;310;400,000;8860,00;4009,81;20,51;12890,32
2024;12;39123121;320;120,000;10730,00;1200,00;70,00;12000,00
2024;12;39123121;412;20050,000;124890,00;4162,83;758,28;129811,11
2024;12;39123121;423;1890,000;33825,37;116,69;38,55;33980,61
2024;12;39123129;205;20500,000;58608,00;3746,81;378,37;62733,18
2024;12;39123129;315;4500,000;41798,70;4268,28;21,82;46088,80
2024;12;39123129;412;200,000;2184,55;100,54;9,84;2294,93
2024;12;39123129;438;80,000;482,66;741,95;0,04;1224,65
2024;12;39123910;212;8512,860;166309,96;6785,93;824,77;173920,66
2024;12;39123910;309;9925,000;46906,25;2600,00;493,74;49999,99
2024;12;39123910;310;16650,000;72838,68;9486,56;1310,26;83635,50
2024;12;39123910;320;32,000;1154,56;22,98;1,54;1179,08
2024;12;39123910;406;8000,000;45369,00;3431,00;73,20;48873,20
2024;12;39123910;429;9750,000;55718,50;524,00;170,00;56412,50
2024;12;39123910;438;22500,000;110796,68;2726,32;1135,23;114658,23
2024;12;39123920;203;120,000;9196,50;994,45;93,91;10284,86
2024;12;39123920;212;3804,000;188412,43;2887,03;348,07;191647,53
2024;12;39123920;310;27650,000;103714,09;8089,49;1086,93;112890,51
2024;12;39123920;406;1291,840;22861,03;500,00;203,40;23564,43
2024;12;39123920;438;0,300;45,71;3,71;0,47;49,89
2024;12;39123930;212;25,500;2140,73;751,36;28,93;2921,02
2024;12;39123930;315;108,840;2501,80;75,00;5,03;2581,83
2024;12;39123990;203;3850,000;268903,10;2432,26;422,94;271758,30
2024;12;39123990;212;6682,880;107292,75;4444,94;296,53;112034,22
2024;12;39123990;310;114550,000;343917,23;31231,42;1080,95;376229,60
2024;12;39123990;406;3000,000;16197,44;84,77;162,82;16445,03
2024;12;39123990;438;24300,000;117066,98;2489,12;1064,29;120620,39
2024;12;39129020;212;100,000;1768,41;74,44;1,59;1844,44
2024;12;39129031;203;53000,000;187446,63;1395,77;1907,49;190749,89
2024;12;39129031;212;23024,280;140325,38;5039,10;1400,65;146765,13
2024;12;39129031;313;18000,000;61520,00;8950,00;59,90;70529,90
2024;12;39129031;315;55000,000;177389,12;22795,53;1574,38;201759,03
2024;12;39129031;415;22150,000;124753,48;2955,53;550,58;128259,59
2024;12;39129031;438;31120,000;181944,53;2984,93;658,29;185587,75
2024;12;39129040;212;68754,420;158311,98;13731,25;1441,90;173485,13
2024;12;39131000;310;17000,250;146061,99;1903,86;636,47;148602,32
2024;12;39131000;406;525,000;5594,14;58,52;2,84;5655,50
2024;12;39131000;410;500,000;6565,94;60,41;10,46;6636,81
2024;12;39131000;422;120,650;4926,67;655,75;1,40;5583,82
2024;12;39139011;310;1000,000;3883,68;83,80;39,67;4007,15
2024;12;39139020;203;25,000;147,90;12,09;0,05;160,04
2024;12;39139020;212;260,100;4368,53;1381,93;57,31;5807,77
2024;12;39139020;280;391,680;13016,28;94,43;14,22;13124,93
2024;12;39139020;310;121500,000;446763,30;32556,03;2528,75;481848,08
2024;12;39139020;405;5160,000;61843,33;2530,11;251,07;64624,51
2024;12;39139020;412;5800,000;95668,00;323,64;118,58;96110,22
2024;12;39139030;409;0,500;1856,40;39,50;11,36;1907,26
2024;12;39139050;310;1,000;59,00;63,09;1,22;123,31
2024;12;39139050;412;15,000;7474,59;201,90;76,76;7753,25
2024;12;39139060;203;1150,000;139605,00;1392,41;1409,97;142407,38
2024;12;39139060;310;20400,010;750364,02;6061,62;5653,45;762079,09
2024;12;39139090;212;8280,010;121680,83;2057,98;591,02;124329,83
2024;12;39139090;310;472,200;71511,09;7505,73;369,37;79386,19
2024;12;39139090;315;0,610;200,40;51,05;0,05;251,50
2024;12;39139090;407;3,000;2695,36;30,42;27,24;2753,02
2024;12;39139090;410;10,000;21167,60;832,43;220,00;22220,03
2024;12;39139090;417;550,000;2813,04;749,86;24,94;3587,84
2024;12;39139090;429;22,430;5820,17;91,60;59,12;5970,89
2024;12;39139090;438;0,020;86,99;4,13;0,52;91,64
2024;12;39139090;451;15,000;12676,95;301,77;129,79;13108,51
2024;12;39140011;212;39792,630;53633,75;4140,00;577,74;58351,49
2024;12;39140011;310;9113,930;27360,00;3479,89;308,40;31148,29
2024;12;39140019;212;16163,640;160247,24;3022,58;1632,70;164902,52
2024;12;39140019;310;7357,020;25320,00;3946,72;179,04;29445,76
2024;12;39140019;315;208,650;2000,00;48,52;14,34;2062,86
2024;12;39140019;438;12400,000;142939,71;1060,29;115,20;144115,20
2024;12;39140090;212;19623,270;78021,11;5224,28;758,29;84003,68
2024;12;39140090;310;2401,000;6802,64;604,59;73,76;7480,99
2024;12;39140090;412;0,810;48,03;0,78;0,28;49,09
2024;12;39140090;429;39,740;31727,29;210,89;319,66;32257,84
2024;12;39140090;438;1,000;47,16;0,76;0,27;48,19
2024;12;39161000;203;4573,370;10555,55;617,19;107,00;11279,74
2024;12;39161000;212;37,740;2488,57;153,23;26,42;2668,22
2024;12;39161000;309;257,000;2390,00;221,41;10,54;2621,95
2024;12;39161000;417;0,450;118,56;2,43;0,11;121,10
2024;12;39161000;429;0,120;10,78;0,45;0,01;11,24
2024;12;39161000;436;548,010;7287,84;624,54;64,30;7976,68
2024;12;39161000;438;0,850;163,65;11,62;2,62;177,89
2024;12;39162000;203;96748,900;260217,78;13390,32;2037,22;275645,32
2024;12;39162000;212;57,980;565,99;30,60;5,68;602,27
2024;12;39162000;218;21876,280;101013,35;5041,44;530,26;106585,05
2024;12;39162000;310;2657,880;18979,13;3281,01;181,27;22441,41
2024;12;39162000;335;2730,260;12491,54;2411,84;149,02;15052,40
2024;12;39162000;410;111,500;2717,15;74,83;27,91;2819,89
2024;12;39162000;412;1641,270;11441,75;542,48;40,30;12024,53
2024;12;39162000;417;363,840;3527,32;137,13;36,64;3701,09
2024;12;39162000;424;11321,510;27215,74;1470,49;143,61;28829,84
2024;12;39162000;429;173,430;438,60;9,97;2,26;450,83
2024;12;39162000;436;46158,810;183994,01;4884,47;540,94;189419,42
2024;12;39162000;438;5464,310;32882,45;2587,29;226,45;35696,19
2024;12;39169010;203;1432,940;17303,13;675,08;179,78;18157,99
2024;12;39169010;212;83,890;9557,69;110,15;96,68;9764,52
2024;12;39169010;309;4258,990;26171,30;1365,43;246,21;27782,94
2024;12;39169010;310;17891,730;79084,52;8262,65;259,25;87606,42
2024;12;39169010;313;165,000;9469,20;1012,27;104,82;10586,29
2024;12;39169010;319;146,730;16698,53;451,76;171,51;17321,80
2024;12;39169010;406;191,920;36986,40;54,48;370,42;37411,30
2024;12;39169010;412;49,550;2989,33;307,15;32,96;3329,44
2024;12;39169010;417;0,160;23,54;0,58;0,02;24,14
2024;12;39169010;423;0,050;16,78;0,53;0,17;17,48
2024;12;39169010;436;550,000;26536,00;208,00;267,44;27011,44
2024;12;39169010;438;18,030;4202,72;61,60;19,19;4283,51
2024;12;39169090;159;53,280;3280,94;876,88;16,63;4174,45
2024;12;39169090;203;6135,550;59480,92;2513,22;207,53;62201,67
2024;12;39169090;212;151,840;24566,29;369,23;109,85;25045,37
2024;12;39169090;218;1334,880;10800,00;3100,00;69,50;13969,50
2024;12;39169090;310;11628,250;66567,08;7237,39;564,59;74369,06
2024;12;39169090;337;15950,800;42969,41;7650,00;275,00;50894,41
2024;12;39169090;405;2,970;134,81;6,64;1,41;142,86
2024;12;39169090;406;186,760;17690,68;1086,15;187,67;18964,50
2024;12;39169090;409;0,140;6,62;1,66;0,06;8,34
2024;12;39169090;412;0,140;21,57;0,70;0,22;22,49
2024;12;39169090;417;385,150;12938,83;162,10;129,65;13230,58
2024;12;39169090;426;81,850;19337,84;53,39;200,78;19592,01
2024;12;39169090;429;11,110;3349,47;49,18;3,01;3401,66
2024;12;39169090;436;265,280;2847,00;99,82;17,68;2964,50
2024;12;39169090;438;185,170;18508,51;518,21;84,63;19111,35
2024;12;39171010;410;9256,000;46428,85;655,00;470,81;47554,66
2024;12;39171010;445;6852,000;132147,09;14463,53;1202,96;147813,58
2024;12;39171010;451;9184,700;305625,62;1300,00;3069,26;309994,88
2024;12;39171021;212;5256,260;84781,58;883,21;856,65;86521,44
2024;12;39171021;438;2827,190;40359,17;119,08;404,78;40883,03
2024;12;39171029;203;96586,900;1568500,11;11983,33;13169,74;1593653,18
2024;12;39171029;212;13409,600;230399,60;3731,07;1652,90;235783,57
2024;12;39171029;410;2262,000;26389,65;7797,16;250,78;34437,59
